,TAG_NUMBER,catchAREA,DATE,BOAT,GearType,Company,Catch.t,dataorigin,id,
1271,564514,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1272,564603,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1273,471489,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1274,564777,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1275,471716,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1276,564798,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1277,564667,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1278,567215,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1279,567240,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1280,569157,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1281,564759,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1282,567174,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1283,567173,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1284,502154,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1285,567255,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1286,559461,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1287,471756,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1288,572285,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1289,471903,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1290,564888,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1291,564725,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1292,471645,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1293,471626,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1294,569529,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1295,471787,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1296,471490,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1297,564172,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1298,567155,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1299,564721,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1300,567080,Scots Bay,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-08 Morning Star,
1301,577847,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1302,567024,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1303,567202,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1304,471494,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1305,564723,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1306,564853,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1307,577931,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1308,577763,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1309,471824,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1310,569617,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1311,569582,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1312,578846,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1313,471773,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1314,564749,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1315,578951,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1316,578962,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1317,578970,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1318,564754,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1319,578875,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1320,577853,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1321,564782,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1322,577934,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1323,578805,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1324,577754,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1325,502060,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1326,560363,Scots Bay,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-12 Morning Star,
1327,532355,German Bank,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-15 Morning Star,
1328,532421,German Bank,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-15 Morning Star,
1329,528173,German Bank,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-15 Morning Star,
1330,528274,German Bank,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-15 Morning Star,
1331,532267,German Bank,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-15 Morning Star,
1332,567598,German Bank,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-15 Morning Star,
1333,567546,German Bank,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-15 Morning Star,
1334,567628,German Bank,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-15 Morning Star,
1335,528203,German Bank,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-15 Morning Star,
1336,567533,German Bank,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-15 Morning Star,
1337,510905,German Bank,2023-09-18,Morning Star,Purse Seine,Scotia Gardens,121,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-18 Morning Star,
1338,567420,German Bank,2023-09-18,Morning Star,Purse Seine,Scotia Gardens,121,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-18 Morning Star,
1339,578413,German Bank,2023-09-18,Morning Star,Purse Seine,Scotia Gardens,121,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-18 Morning Star,
1340,532365,German Bank,2023-09-18,Morning Star,Purse Seine,Scotia Gardens,121,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-18 Morning Star,
1341,467543,German Bank,2023-09-18,Morning Star,Purse Seine,Scotia Gardens,121,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-18 Morning Star,
1342,532385,German Bank,2023-09-18,Morning Star,Purse Seine,Scotia Gardens,121,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-18 Morning Star,
1343,577556,German Bank,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-19 Leroy & Barry,
1344,532375,German Bank,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-19 Leroy & Barry,
1345,577608,German Bank,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-19 Leroy & Barry,
1346,532427,German Bank,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-19 Leroy & Barry,
1347,574192,German Bank,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-19 Leroy & Barry,
1348,528313,German Bank,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-19 Leroy & Barry,
1349,532392,German Bank,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-19 Leroy & Barry,
1350,578202,German Bank,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-19 Leroy & Barry,
1351,573304,German Bank,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-19 Leroy & Barry,
1352,532462,Seal Island,2023-09-25,Leroy & Barry,Purse Seine,Scotia Gardens,126,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-25 Leroy & Barry,
1353,569841,Scots Bay,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-26 Morning Star,
1354,56774,Scots Bay,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-26 Morning Star,
1355,567852,Scots Bay,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-26 Morning Star,
1356,567811,Scots Bay,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-26 Morning Star,
1357,567978,Scots Bay,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-26 Morning Star,
1358,567827,Scots Bay,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-26 Morning Star,
1359,564900,Scots Bay,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-26 Morning Star,
1360,528685,Scots Bay,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-26 Morning Star,
1361,528662,Scots Bay,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-26 Morning Star,
1362,567921,Scots Bay,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-26 Morning Star,
1363,567742,Scots Bay,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-26 Morning Star,
1364,528600,Scots Bay,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-26 Morning Star,
1365,564455,Scots Bay,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-09-26 Morning Star,
1366,521299,Long Island,2023-10-13,Leroy & Barry,Purse Seine,Scotia Gardens,97,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-10-13 Leroy & Barry,
1367,473477,White Head,2023-07-21,Brunswick Provider,Purse Seine/Frozen,Connors,48,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-07-21 Brunswick Provider,
1368,557301,White Head,2023-07-05,Brunswick Provider,Purse Seine/Frozen,Connors,48,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-07-05 Brunswick Provider,
1369,523994,White Head,2023-07-05,Brunswick Provider,Purse Seine/Frozen,Connors,48,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-07-05 Brunswick Provider,
1370,508845,White Head,2023-07-05,Brunswick Provider,Purse Seine/Frozen,Connors,48,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-07-05 Brunswick Provider,
1371,567141,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1372,567191,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1373,564321,Scots Bay,2023-09-10,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-10 Brunswick Provider,
1374,567423,German Bank ,2023-09-05,Fundy Monarch,Purse Seine,Connors,216,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-05 Fundy Monarch,
1375,498755,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine ,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1376,567187,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1377,564948,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1378,564390,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1379,567283,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1380,567195,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1381,564552,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1382,564006,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1383,567124,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1384,471801,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1385,569083,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1386,471782,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1387,471864,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1388,564001,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1389,564177,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
1390,471882,Scots Bay,2023-09-07,Brunswick Provider,Purse Seine,Connors,129,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-07 Brunswick Provider,
