,Ground,id,Date,Survey.No,No_jars,Abundance,Lengthmm,category,MinLength,MaxLength,MeanLength,SD,Larv_per_jar,Density,hatchDate,MINspawnDate,MAXspawnDate,Julian,JulianMin,JulianMax,LastLength,Day,Month,Year,Condition,Yolk_sac,Preservative,ARC_Count,ARC_Notes,X,Y,TowTime,AvgTowDepth,MaxTowDepth,CTDTemp,CTDSalinity,Volume,TowID,TowReplicate,TowNo,MeanLengthAdjustment,AdjustedMeanAgeInDays,Lon1,Lat1,Lon2,Lat2
523,SB,SB2017-06,2017-09-08,7,1,192,7.625,1,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-29,2017-08-15,251,241,227,-11.095,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
524,SB,SB2017-06,2017-09-08,7,1,192,8.75,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.97,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
525,SB,SB2017-06,2017-09-08,7,1,192,6.875,1,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-29,2017-08-15,251,241,227,-11.845,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
526,SB,SB2017-06,2017-09-08,7,1,192,9,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.72,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
527,SB,SB2017-06,2017-09-08,7,1,192,9.75,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-8.97,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
528,SB,SB2017-06,2017-09-08,7,1,192,8.25,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.47,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
529,SB,SB2017-06,2017-09-08,7,1,192,23.125,4,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-07-04,2017-05-23,251,185,143,4.405,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
530,SB,SB2017-06,2017-09-08,7,1,192,9.375,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.345,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
531,SB,SB2017-06,2017-09-08,7,1,192,8.25,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.47,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
532,SB,SB2017-06,2017-09-08,7,1,192,9.375,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.345,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
533,SB,SB2017-06,2017-09-08,7,1,192,9.5,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.22,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
534,SB,SB2017-06,2017-09-08,7,1,192,8.5,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.22,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
535,SB,SB2017-06,2017-09-08,7,1,192,10,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-8.72,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
536,SB,SB2017-06,2017-09-08,7,1,192,16.875,3,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-07-25,2017-07-04,251,206,185,-1.845,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
537,SB,SB2017-06,2017-09-08,7,1,192,14.25,3,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-07-25,2017-07-04,251,206,185,-4.47,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
538,SB,SB2017-06,2017-09-08,7,1,192,9.375,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.345,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
539,SB,SB2017-06,2017-09-08,7,1,192,8.625,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.095,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
540,SB,SB2017-06,2017-09-08,7,1,192,7.875,1,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-29,2017-08-15,251,241,227,-10.845,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
541,SB,SB2017-06,2017-09-08,7,1,192,8.25,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.47,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
542,SB,SB2017-06,2017-09-08,7,1,192,9.375,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.345,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
543,SB,SB2017-06,2017-09-08,7,1,192,7.25,1,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-29,2017-08-15,251,241,227,-11.47,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
544,SB,SB2017-06,2017-09-08,7,1,192,8,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.72,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
545,SB,SB2017-06,2017-09-08,7,1,192,8.625,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.095,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
546,SB,SB2017-06,2017-09-08,7,1,192,8,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.72,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
547,SB,SB2017-06,2017-09-08,7,1,192,9,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.72,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
548,SB,SB2017-06,2017-09-08,7,1,192,7.125,1,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-29,2017-08-15,251,241,227,-11.595,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
549,SB,SB2017-06,2017-09-08,7,1,192,11.625,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-7.095,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
550,SB,SB2017-06,2017-09-08,7,1,192,8.5,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.22,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
551,SB,SB2017-06,2017-09-08,7,1,192,8.125,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.595,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
552,SB,SB2017-06,2017-09-08,7,1,192,8.125,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.595,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
553,SB,SB2017-06,2017-09-08,7,1,192,9.5,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.22,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
554,SB,SB2017-06,2017-09-08,7,1,192,9.25,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.47,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
555,SB,SB2017-06,2017-09-08,7,1,192,8.125,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.595,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
556,SB,SB2017-06,2017-09-08,7,1,192,8.875,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.845,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
557,SB,SB2017-06,2017-09-08,7,1,192,10,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-8.72,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
558,SB,SB2017-06,2017-09-08,7,1,192,8.125,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.595,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
559,SB,SB2017-06,2017-09-08,7,1,192,8.75,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.97,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
560,SB,SB2017-06,2017-09-08,7,1,192,9.5,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.22,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
561,SB,SB2017-06,2017-09-08,7,1,192,9.5,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.22,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
562,SB,SB2017-06,2017-09-08,7,1,192,8.875,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.845,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
563,SB,SB2017-06,2017-09-08,7,1,192,10.125,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-8.595,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
564,SB,SB2017-06,2017-09-08,7,1,192,8.75,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.97,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
565,SB,SB2017-06,2017-09-08,7,1,192,8.5,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.22,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
566,SB,SB2017-06,2017-09-08,7,1,192,8.75,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.97,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
567,SB,SB2017-06,2017-09-08,7,1,192,10.625,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-8.095,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
568,SB,SB2017-06,2017-09-08,7,1,192,8.875,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.845,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
569,SB,SB2017-06,2017-09-08,7,1,192,8.625,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.095,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
570,SB,SB2017-06,2017-09-08,7,1,192,8.875,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.845,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
571,SB,SB2017-06,2017-09-08,7,1,192,9,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.72,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
572,SB,SB2017-06,2017-09-08,7,1,192,9.375,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.345,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
573,SB,SB2017-06,2017-09-08,7,1,192,8.75,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.97,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
574,SB,SB2017-06,2017-09-08,7,1,192,9.125,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.595,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
575,SB,SB2017-06,2017-09-08,7,1,192,9.5,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.22,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
576,SB,SB2017-06,2017-09-08,7,1,192,8.25,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.47,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
577,SB,SB2017-06,2017-09-08,7,1,192,8.25,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.47,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
578,SB,SB2017-06,2017-09-08,7,1,192,9.625,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.095,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
579,SB,SB2017-06,2017-09-08,7,1,192,9.125,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.595,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
580,SB,SB2017-06,2017-09-08,7,1,192,10,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-8.72,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
581,SB,SB2017-06,2017-09-08,7,1,192,8.75,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.97,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
582,SB,SB2017-06,2017-09-08,7,1,192,10.75,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-7.97,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
583,SB,SB2017-06,2017-09-08,7,1,192,15,3,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-07-25,2017-07-04,251,206,185,-3.72,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
584,SB,SB2017-06,2017-09-08,7,1,192,9.5,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.22,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
585,SB,SB2017-06,2017-09-08,7,1,192,12,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-6.72,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
586,SB,SB2017-06,2017-09-08,7,1,192,8.625,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.095,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
587,SB,SB2017-06,2017-09-08,7,1,192,8.875,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.845,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
588,SB,SB2017-06,2017-09-08,7,1,192,8.875,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.845,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
589,SB,SB2017-06,2017-09-08,7,1,192,9.125,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.595,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
590,SB,SB2017-06,2017-09-08,7,1,192,9.25,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.47,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
591,SB,SB2017-06,2017-09-08,7,1,192,11.625,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-7.095,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
592,SB,SB2017-06,2017-09-08,7,1,192,8.75,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.97,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
593,SB,SB2017-06,2017-09-08,7,1,192,8.25,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.47,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
594,SB,SB2017-06,2017-09-08,7,1,192,7.75,1,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-29,2017-08-15,251,241,227,-10.97,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
595,SB,SB2017-06,2017-09-08,7,1,192,10,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-8.72,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
596,SB,SB2017-06,2017-09-08,7,1,192,9.125,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.595,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
597,SB,SB2017-06,2017-09-08,7,1,192,8.625,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-10.095,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
598,SB,SB2017-06,2017-09-08,7,1,192,9.125,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.595,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
599,SB,SB2017-06,2017-09-08,7,1,192,8.875,2,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-15,2017-07-25,251,227,206,-9.845,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
600,SB,SB2017-06,2017-09-08,7,1,192,7.5,1,6.875,24.125,10.07486979,3.085710074,192,NA,2017-08-29,2017-08-29,2017-08-15,251,241,227,-11.22,8,9,2017,G,NA,4% formalin,NA,NA,-65.235,45.0583,10,NA,NA,NA,NA,NA,10,FALSE,1,10.9883457,24.95144043,-65.235,45.0583,NA,NA
